,date,hospitalized
0,03/21/20,0.0
1,03/22/20,0.0
2,03/23/20,0.0
3,03/24/20,0.0
4,03/25/20,0.0
5,03/26/20,0.0
6,03/27/20,0.0
7,03/28/20,0.0
8,03/29/20,0.0
9,03/30/20,0.0
10,03/31/20,0.0
11,04/01/20,0.0
12,04/02/20,0.0
13,04/03/20,0.0
14,04/04/20,0.0
15,04/05/20,0.0
16,04/06/20,0.0
17,04/07/20,837.0
18,04/08/20,885.0
19,04/09/20,891.0
20,04/10/20,865.0
21,04/11/20,858.0
22,04/12/20,882.0
23,04/13/20,932.0
24,04/14/20,901.0
25,04/15/20,917.0
26,04/16/20,920.0
27,04/17/20,864.0
28,04/18/20,838.0
29,04/19/20,867.0
30,04/20/20,917.0
31,04/21/20,859.0
32,04/22/20,873.0
33,04/23/20,880.0
34,04/24/20,890.0
35,04/25/20,869.0
36,04/26/20,876.0
37,04/27/20,861.0
38,04/28/20,879.0
39,04/29/20,867.0
40,04/30/20,854.0
41,05/01/20,830.0
42,05/02/20,823.0
43,05/03/20,787.0
44,05/04/20,821.0
45,05/05/20,870.0
46,05/06/20,860.0
47,05/07/20,957.0
48,05/08/20,886.0
49,05/09/20,787.0
50,05/10/20,750.0
51,05/11/20,783.0
52,05/12/20,758.0
53,05/13/20,725.0
54,05/14/20,728.0
55,05/15/20,743.0
56,05/16/20,742.0
57,05/17/20,701.0
58,05/18/20,737.0
59,05/19/20,747.0
60,05/20/20,707.0
61,05/21/20,670.0
62,05/22/20,611.0
63,05/23/20,620.0
64,05/24/20,630.0
65,05/25/20,629.0
66,05/26/20,631.0
67,05/27/20,612.0
68,05/28/20,592.0
69,05/29/20,544.0
70,05/30/20,561.0
71,05/31/20,555.0
72,06/01/20,539.0
73,06/02/20,535.0
74,06/03/20,486.0
75,06/04/20,508.0
76,06/05/20,448.0
77,06/06/20,442.0
78,06/07/20,399.0
79,06/08/20,361.0
80,06/09/20,378.0
81,06/10/20,341.0
82,06/11/20,334.0
83,06/12/20,331.0
84,06/13/20,310.0
85,06/14/20,323.0
86,06/15/20,312.0
87,06/16/20,289.0
88,06/17/20,296.0
89,06/18/20,292.0
90,06/19/20,259.0
91,06/20/20,237.0
92,06/21/20,268.0
93,06/22/20,242.0
94,06/23/20,236.0
95,06/24/20,279.0
96,06/25/20,212.0
97,06/26/20,228.0
98,06/27/20,241.0
99,06/28/20,243.0
100,06/29/20,253.0
101,06/30/20,251.0
102,07/01/20,249.0
103,07/02/20,204.0
104,07/03/20,212.0
105,07/04/20,221.0
106,07/05/20,235.0
107,07/06/20,224.0
108,07/07/20,239.0
109,07/08/20,239.0
110,07/09/20,228.0
111,07/10/20,220.0
112,07/11/20,223.0
