,date,county,cases,population,land_area
22927,2022-01-30,Cook,63,1997465,1068221529
22978,2022-01-31,Cook,72,2144314,899771542
23037,2022-02-01,Cook,78,2662479,1240480289
23088,2022-02-02,Cook,54,1782137,818494440
23143,2022-02-03,Cook,58,2053718,899310256
23198,2022-02-04,Cook,64,2415060,1073804099
23251,2022-02-05,Cook,49,1466653,886843663
23302,2022-02-06,Cook,53,1882183,756347867
23352,2022-02-07,Cook,61,2116876,993420555
23406,2022-02-08,Cook,53,1807526,734663420
23447,2022-02-09,Cook,55,1785814,730530548
23493,2022-02-10,Cook,54,1950312,769554546
23535,2022-02-11,Cook,43,1644580,631036228
23582,2022-02-12,Cook,39,1607885,484870913
23619,2022-02-13,Cook,26,946800,316460905
23653,2022-02-14,Cook,32,1298235,537110035
23694,2022-02-15,Cook,43,1617903,642176114
23729,2022-02-16,Cook,28,1030620,361403875
23767,2022-02-17,Cook,35,1217734,474931144
23798,2022-02-18,Cook,21,852009,386611560
23830,2022-02-19,Cook,17,826911,320462505
23866,2022-02-20,Cook,19,788686,306828651
23899,2022-02-21,Cook,21,1015955,336370181
23932,2022-02-22,Cook,39,1349343,446064407
23969,2022-02-23,Cook,26,1110932,449506821
23998,2022-02-24,Cook,29,1194857,425515931
24021,2022-02-25,Cook,21,842332,248446710
24050,2022-02-26,Cook,10,534076,197724188
24073,2022-02-27,Cook,13,670151,210317614
24095,2022-02-28,Cook,15,686534,255057138
24126,2022-03-01,Cook,13,443238,178830395
24152,2022-03-02,Cook,11,514100,156498537
24180,2022-03-03,Cook,15,626944,225242656
24213,2022-03-04,Cook,19,913591,230747560
24236,2022-03-05,Cook,9,351638,116987345
24257,2022-03-06,Cook,10,414274,140320617
24273,2022-03-07,Cook,17,857143,275981733
24298,2022-03-08,Cook,17,813848,315364209
24321,2022-03-09,Cook,18,638592,302529866
24339,2022-03-10,Cook,14,533054,199335311
24356,2022-03-11,Cook,16,663835,196016257
24370,2022-03-12,Cook,7,303630,129542822
24384,2022-03-13,Cook,11,492949,176078807
24399,2022-03-14,Cook,10,470218,95109082
24420,2022-03-15,Cook,15,768324,244221648
24437,2022-03-16,Cook,9,377586,121795511
24452,2022-03-17,Cook,19,663268,235523059
24463,2022-03-18,Cook,15,494428,196320383
24477,2022-03-19,Cook,8,300357,179919444
24495,2022-03-20,Cook,9,423762,233505762
24510,2022-03-21,Cook,13,597994,263516800
24530,2022-03-22,Cook,14,671823,245254095
24549,2022-03-23,Cook,10,423736,210781127
24563,2022-03-24,Cook,14,475031,227835846
24576,2022-03-25,Cook,18,695932,354476071
24591,2022-03-26,Cook,11,476306,232422801
24601,2022-03-27,Cook,10,447412,216528953
24613,2022-03-28,Cook,13,493990,216709256
24625,2022-03-29,Cook,13,528815,200534943
24643,2022-03-30,Cook,16,607479,348602499
24658,2022-03-31,Cook,13,581171,170512511
24676,2022-04-01,Cook,12,585997,209345045
24694,2022-04-02,Cook,10,406165,203511197
24710,2022-04-03,Cook,15,524500,243074174
24720,2022-04-04,Cook,20,731086,431442960
24736,2022-04-05,Cook,15,667143,245530365
24752,2022-04-06,Cook,14,475106,144340164
24763,2022-04-07,Cook,21,691728,352175349
24778,2022-04-08,Cook,22,919249,303333334
24790,2022-04-09,Cook,16,783445,309895592
24807,2022-04-10,Cook,10,243310,178586455
24818,2022-04-11,Cook,23,753870,365423909
24836,2022-04-12,Cook,25,1055668,628044818
24846,2022-04-13,Cook,23,945608,375853424
24858,2022-04-14,Cook,17,597012,385049119
24878,2022-04-15,Cook,27,1024287,589290369
24899,2022-04-16,Cook,14,566275,206824314
24911,2022-04-17,Cook,22,773113,476698613
24926,2022-04-18,Cook,29,1026764,586657799
24944,2022-04-19,Cook,32,1283902,695425472
24961,2022-04-20,Cook,26,1076368,630999510
24975,2022-04-21,Cook,29,936856,389522799
24995,2022-04-22,Cook,29,952259,472892892
25017,2022-04-23,Cook,20,675341,340131231
25040,2022-04-24,Cook,30,1191238,486111698
25063,2022-04-25,Cook,31,1256683,686005922
25085,2022-04-26,Cook,40,1587328,629421269
25106,2022-04-27,Cook,29,1145158,407582968
25126,2022-04-28,Cook,31,1284600,472784268
25143,2022-04-29,Cook,33,1260911,637556404
25166,2022-04-30,Cook,33,1422869,728969963
25185,2022-05-01,Cook,32,1121745,792271286
25208,2022-05-02,Cook,42,1504633,663023842
25231,2022-05-03,Cook,40,1282880,621950228
25253,2022-05-04,Cook,51,1707804,792926428
25274,2022-05-05,Cook,41,1408486,687780905
25296,2022-05-06,Cook,42,1460966,591479876
25317,2022-05-07,Cook,31,1226958,445718686
25343,2022-05-08,Cook,41,1423436,690761503
25364,2022-05-09,Cook,50,1915022,714625149
25388,2022-05-10,Cook,40,1470232,600738191
25415,2022-05-11,Cook,36,1340205,592176786
25448,2022-05-12,Cook,45,1675164,791127054
25478,2022-05-13,Cook,61,1996111,796184715
25503,2022-05-14,Cook,50,1700269,797830233
25532,2022-05-15,Cook,51,1643659,956523959
25555,2022-05-16,Cook,54,2074894,937867313
25582,2022-05-17,Cook,43,1462211,613380291
25606,2022-05-18,Cook,52,1757811,643544914
25633,2022-05-19,Cook,71,2214235,1126303666
25661,2022-05-20,Cook,53,1615448,805606720
25692,2022-05-21,Cook,50,1805850,793811512
25721,2022-05-22,Cook,45,1752247,893219871
25750,2022-05-23,Cook,50,1948460,827895421
25783,2022-05-24,Cook,56,1783304,829011326
25809,2022-05-25,Cook,52,1928627,798003168
25836,2022-05-26,Cook,59,1994864,973570217
25870,2022-05-27,Cook,57,1686779,838398080
25902,2022-05-28,Cook,61,1968979,991737424
25929,2022-05-29,Cook,53,1841784,631491538
25955,2022-05-30,Cook,45,1552772,616872119
25991,2022-05-31,Cook,63,2028385,706499436
26025,2022-06-01,Cook,40,1414117,552925055
26052,2022-06-02,Cook,53,1821226,762630304
26089,2022-06-03,Cook,42,1538906,520002150
26119,2022-06-04,Cook,47,1771128,639493984
26148,2022-06-05,Cook,35,1366064,517278546
26174,2022-06-06,Cook,51,1646080,862487867
26210,2022-06-07,Cook,45,1236276,597234413
26240,2022-06-08,Cook,39,1431369,596649461
26270,2022-06-09,Cook,50,1743889,707780250
26300,2022-06-10,Cook,48,1860653,1077125681
26336,2022-06-11,Cook,35,1208783,485606800
26367,2022-06-12,Cook,29,1064571,510113248
26395,2022-06-13,Cook,45,1713116,612088029
26424,2022-06-14,Cook,43,1498263,616808172
26449,2022-06-15,Cook,44,1873756,523765154
26477,2022-06-16,Cook,50,1776764,580447768
26503,2022-06-17,Cook,42,1645476,508045623
26531,2022-06-18,Cook,40,1350210,489463260
26566,2022-06-19,Cook,38,1395505,474903590
26594,2022-06-20,Cook,64,2194931,888113272
26629,2022-06-21,Cook,67,2110782,838931726
26663,2022-06-22,Cook,48,1805934,733161849
26688,2022-06-23,Cook,41,1608038,707183685
26722,2022-06-24,Cook,50,1737880,770710822
26755,2022-06-25,Cook,42,1659098,638931782
26781,2022-06-26,Cook,38,1461305,548871644
26805,2022-06-27,Cook,54,1731476,692821822
26837,2022-06-28,Cook,58,2019903,730918237
26871,2022-06-29,Cook,54,2084363,699349284
26902,2022-06-30,Cook,43,1679109,588602423
26934,2022-07-01,Cook,42,1494901,678461824
26967,2022-07-02,Cook,51,1719378,725562998
26991,2022-07-03,Cook,51,1858809,731672438
27022,2022-07-04,Cook,51,1800449,699360812
27062,2022-07-05,Cook,57,2132628,955296669
27099,2022-07-06,Cook,57,1899826,747579989
27135,2022-07-07,Cook,53,1976559,797700706
27176,2022-07-08,Cook,72,2375251,1090574767
27209,2022-07-09,Cook,58,2087146,826638778
27240,2022-07-10,Cook,50,1683459,554646920
27271,2022-07-11,Cook,60,2029112,787930090
27304,2022-07-12,Cook,55,1786717,649278202
27334,2022-07-13,Cook,71,2376641,1089932719
27367,2022-07-14,Cook,50,1746347,826179165
27403,2022-07-15,Cook,54,1926345,758779008
27433,2022-07-16,Cook,40,1338290,527882056
27467,2022-07-17,Cook,66,2132656,893859284
27503,2022-07-18,Cook,59,2470292,946408246
27546,2022-07-19,Cook,70,2398438,892302291
27583,2022-07-20,Cook,65,2200112,804656558
27619,2022-07-21,Cook,64,2286001,809480347
27656,2022-07-22,Cook,56,1733753,741653555
27691,2022-07-23,Cook,61,2062860,1042827351
27722,2022-07-24,Cook,49,1873058,681905090
27755,2022-07-25,Cook,55,2227432,1036255828
27790,2022-07-26,Cook,84,2613081,987984413
27817,2022-07-27,Cook,49,1961596,631382657
27852,2022-07-28,Cook,69,2370469,1153215299
27888,2022-07-29,Cook,43,1571600,621299331
27920,2022-07-30,Cook,38,1453745,512003627
27953,2022-07-31,Cook,27,945402,404248884
27988,2022-08-01,Cook,32,1162752,497143980
28012,2022-08-02,Cook,20,652191,291482775
28043,2022-08-03,Cook,21,823497,389994234
28065,2022-08-04,Cook,22,708535,411459181
28091,2022-08-05,Cook,20,530163,335303731
28117,2022-08-06,Cook,20,725092,337813096
28142,2022-08-07,Cook,11,351836,158474828
28163,2022-08-08,Cook,23,961811,396540902
28190,2022-08-09,Cook,30,1168005,581516747
28211,2022-08-10,Cook,30,917426,475886179
28239,2022-08-11,Cook,26,846569,314622405
28261,2022-08-12,Cook,10,421861,255436768
28282,2022-08-13,Cook,14,529315,342735398
28307,2022-08-14,Cook,17,660228,279437671
28326,2022-08-15,Cook,16,411043,304496200
28351,2022-08-16,Cook,17,551312,267031494
28378,2022-08-17,Cook,24,663633,286183988
28403,2022-08-18,Cook,16,495285,275894661
28426,2022-08-19,Cook,12,460033,164288109
28452,2022-08-20,Cook,14,586421,262052261
28470,2022-08-21,Cook,15,442486,223415062
28489,2022-08-22,Cook,21,587676,254708801
28508,2022-08-23,Cook,21,608596,263458018
28534,2022-08-24,Cook,15,465770,303913055
28553,2022-08-25,Cook,18,583113,283116684
28574,2022-08-26,Cook,18,560605,448090333
28594,2022-08-27,Cook,13,315413,268764882
28612,2022-08-28,Cook,18,633777,295736590
28629,2022-08-29,Cook,18,443820,279122509
28644,2022-08-30,Cook,17,563583,331511701
28662,2022-08-31,Cook,18,752766,400743203
28681,2022-09-01,Cook,6,173692,110732759
28696,2022-09-02,Cook,7,205147,158855834
28711,2022-09-03,Cook,5,94548,27050413
28728,2022-09-04,Cook,8,377659,151011837
28741,2022-09-05,Cook,15,396944,228968523
28759,2022-09-06,Cook,23,834824,370964375
28777,2022-09-07,Cook,14,560333,300705018
28799,2022-09-08,Cook,19,529550,326162862
28812,2022-09-09,Cook,21,720887,348910252
28825,2022-09-10,Cook,14,534787,223955932
28840,2022-09-11,Cook,16,584143,550784276
28860,2022-09-12,Cook,16,439711,232039535
28878,2022-09-13,Cook,20,717124,446558992
28897,2022-09-14,Cook,18,473255,242695947
28915,2022-09-15,Cook,9,365809,233321771
28929,2022-09-16,Cook,17,685966,465951732
28945,2022-09-17,Cook,13,355599,252843328
28957,2022-09-18,Cook,14,448453,309834574
28971,2022-09-19,Cook,18,567718,251052381
28985,2022-09-20,Cook,12,418847,231575653
28998,2022-09-21,Cook,11,380561,219436037
29011,2022-09-22,Cook,7,327622,157274279
29024,2022-09-23,Cook,6,93521,70439013
29037,2022-09-24,Cook,7,360511,130863534
29049,2022-09-25,Cook,7,208981,131336479
29065,2022-09-26,Cook,10,268564,163358190
29074,2022-09-27,Cook,17,549340,271272934
29086,2022-09-28,Cook,9,210395,172398153
29101,2022-09-29,Cook,12,441608,193242150
29116,2022-09-30,Cook,11,454672,259164991
29129,2022-10-01,Cook,11,450629,201131446
29138,2022-10-02,Cook,8,217976,117597577
29150,2022-10-03,Cook,14,566967,240227884
29162,2022-10-04,Cook,12,389741,365654679
29174,2022-10-05,Cook,14,361618,316692532
29187,2022-10-06,Cook,6,182265,81812239
29204,2022-10-07,Cook,2,66941,41303127
29219,2022-10-08,Cook,8,257846,96587247
29231,2022-10-09,Cook,7,204903,122225005
29243,2022-10-10,Cook,10,336543,247339392
29257,2022-10-11,Cook,11,519213,211132335
29269,2022-10-12,Cook,12,346777,166232628
29283,2022-10-13,Cook,7,398588,101615097
29294,2022-10-14,Cook,8,376842,211541831
29306,2022-10-15,Cook,8,355434,168018805
29315,2022-10-16,Cook,7,267900,141228683
29326,2022-10-17,Cook,20,635374,437221429
29337,2022-10-18,Cook,12,396593,306918482
29349,2022-10-19,Cook,13,270418,188386976
29362,2022-10-20,Cook,11,211498,164135141
29376,2022-10-21,Cook,8,233452,152802704
29392,2022-10-22,Cook,6,235197,137663743
29409,2022-10-23,Cook,8,257933,136924974
29418,2022-10-24,Cook,5,246379,88249473
29433,2022-10-25,Cook,9,324307,121590494
29447,2022-10-26,Cook,8,347463,194653622
29459,2022-10-27,Cook,8,300204,101311473
29470,2022-10-28,Cook,5,171221,258411357
29481,2022-10-29,Cook,6,234788,87560676
29494,2022-10-30,Cook,2,32463,23580210
29502,2022-10-31,Cook,2,113486,42088236
29509,2022-11-01,Cook,5,365225,100413018
29514,2022-11-02,Cook,3,102463,87480403
29529,2022-11-04,Cook,1,22439,22037857
29536,2022-11-05,Cook,1,38161,33047771
29539,2022-11-06,Cook,1,39188,23666216
29541,2022-11-07,Cook,1,55026,28752636
