,date,county,cases,population,land_area
25402,5/26/22,Cook,10.71428571,236696,318803987
25419,5/27/22,Cook,10.57142857,295641,220653060
25434,5/28/22,Cook,11.42857143,439200,293150557
25447,5/29/22,Cook,11.28571429,216216,63289179
25457,5/30/22,Cook,10.28571429,246264,117086486
25470,5/31/22,Cook,8.714285714,113670,58991627
25481,6/1/22,Cook,7.857142857,244574,107090692
25492,6/2/22,Cook,7.571428571,215957,64127808
25501,6/3/22,Cook,6.571428571,160390,46961806
25510,6/4/22,Cook,4.857142857,21837,35930961
25513,6/5/22,Cook,4.142857143,91326,19235615
25517,6/6/22,Cook,3.285714286,72202,28281273
25523,6/7/22,Cook,2.857142857,40959,12993375
25531,6/8/22,Cook,2.285714286,82247,18323954
25535,6/9/22,Cook,1.857142857,68654,57107936
25541,6/10/22,Cook,1.428571429,72216,18353976
25550,6/13/22,Cook,1.571428571,155933,29466825
