,date,cases,population,land_area
631,11/3/21,110.5714286,2702762,6775685080
632,11/4/21,106.8571429,2701042,8092563924
633,11/5/21,106.8571429,2603753,9806280873
634,11/6/21,105.5714286,2602862,7221892751
635,11/7/21,107.2857143,2561734,10709720003
636,11/8/21,113,3507135,13481328411
637,11/9/21,117.8571429,3364429,12229204272
638,11/10/21,124,3012758,11290996711
639,11/11/21,129.8571429,3252400,13904005140
640,11/12/21,134.4285714,3549524,11172587209
641,11/13/21,139.1428571,3650238,9361536452
642,11/14/21,142.5714286,3017146,9376700860
643,11/15/21,146.2857143,4213152,13604496436
644,11/16/21,150,4143890,12200667533
645,11/17/21,155.8571429,4021363,10692963951
646,11/18/21,160.7142857,3902378,13054571638
647,11/19/21,164.1428571,3510887,12279257165
648,11/20/21,173.1428571,4378789,15098600155
649,11/21/21,177,3483733,11802515511
650,11/22/21,179.7142857,4666571,14635238525
651,11/23/21,183.4285714,4206875,15783525562
652,11/24/21,187.4285714,4753780,16415741688
653,11/25/21,185,3813999,12656558407
654,11/26/21,194.7142857,4275132,14865693142
655,11/27/21,198.4285714,4630395,17841062815
656,11/28/21,208.7142857,4564757,19047123159
657,11/29/21,216.7142857,5271185,17633842686
658,11/30/21,229,5652490,17293730517
659,12/1/21,244.8571429,6087111,18037250769
660,12/2/21,264.7142857,5983708,20970988249
661,12/3/21,276.4285714,6215452,20922329257
662,12/4/21,290.5714286,6677746,18639527958
663,12/5/21,306.7142857,6232696,21385435396
664,12/6/21,332.7142857,6838735,27220040601
665,12/7/21,345.4285714,6432994,22211488297
666,12/8/21,350.8571429,6608154,25648832029
667,12/9/21,368.8571429,6791790,26245788189
668,12/10/21,383.5714286,7061119,26830753925
669,12/11/21,388.5714286,6772501,25339888953
670,12/12/21,391.1428571,6549706,23651950835
671,12/13/21,389.1428571,7349376,28704761344
672,12/14/21,394.7142857,6781686,23004009335
673,12/15/21,408.4285714,7579150,26103725105
674,12/16/21,411.5714286,7300075,25871763207
675,12/17/21,414.1428571,7143595,21552302983
676,12/18/21,416.4285714,6580989,22393949747
677,12/19/21,422.7142857,7071401,23160433464
678,12/20/21,434.7142857,7953055,28460357771
679,12/21/21,450,7626147,22955439065
680,12/22/21,459.8571429,7770630,25701905286
681,12/23/21,468.5714286,7634178,24488788995
682,12/24/21,485.2857143,8532721,28100738723
683,12/25/21,503.2857143,7823026,25895090073
684,12/26/21,535.1428571,8443610,25478305860
685,12/27/21,566.4285714,9208893,33088728121
686,12/28/21,595.5714286,8963565,27028857269
687,12/29/21,633,9089957,30477441002
688,12/30/21,673.8571429,9087999,29864009071
689,12/31/21,695.2857143,8786752,26579621137
690,1/1/22,719.4285714,8760679,30043705794
691,1/2/22,730,8873898,30519574838
692,1/3/22,750.1428571,9798232,37570283358
693,1/4/22,773.5714286,9679700,32663711332
694,1/5/22,776.7142857,9116289,29265278276
695,1/6/22,778.2857143,9281518,31344522118
696,1/7/22,787.4285714,9375869,31215372796
697,1/8/22,790.5714286,8856740,27879631210
698,1/9/22,783.2857143,8856410,30027227567
699,1/10/22,767.4285714,9338380,31139152250
700,1/11/22,753.4285714,9543153,34408157424
701,1/12/22,739.2857143,9040975,31343980773
702,1/13/22,721.4285714,9009277,32167578360
703,1/14/22,701.2857143,8817653,29596488529
704,1/15/22,675.8571429,7850393,22648634667
705,1/16/22,653.8571429,7977572,29976288717
706,1/17/22,626.1428571,8186564,28622455950
707,1/18/22,592.4285714,8110365,29351310816
708,1/19/22,564.7142857,7802114,28922146119
709,1/20/22,533.5714286,7903075,26141434633
710,1/21/22,503.4285714,7330400,25657035591
711,1/22/22,479,6756221,22468155861
712,1/23/22,456.1428571,6474173,24330123629
713,1/24/22,442.2857143,7513511,31508257081
714,1/25/22,416.8571429,6733323,24454822537
715,1/26/22,390.2857143,5869403,23140425598
716,1/27/22,368.7142857,5996858,22685606913
717,1/28/22,354.4285714,5853935,22392319301
718,1/29/22,338.1428571,4825090,15979890846
719,1/30/22,321.4285714,4836634,20069513487
720,1/31/22,300.2857143,5825992,22598515091
721,2/1/22,281.8571429,5517760,18567441076
722,2/2/22,263.7142857,4179968,16260936983
723,2/3/22,248.2857143,4520927,15011695794
724,2/4/22,232,4747734,16245072325
725,2/5/22,225.1428571,3654138,15521394703
726,2/6/22,216.1428571,3681018,14349843904
727,2/7/22,198.2857143,4591143,17554849889
728,2/8/22,189.8571429,4256137,15660366162
729,2/9/22,187.1428571,3969769,15563807031
730,2/10/22,179.7142857,3792584,12560725108
731,2/11/22,172.2857143,3530403,12739251855
732,2/12/22,160.8571429,2787414,8084177141
733,2/13/22,152.1428571,2427381,9191266845
734,2/14/22,139.5714286,2826794,7982337061
735,2/15/22,130.1428571,3143282,9275893086
736,2/16/22,119.4285714,2240516,10734150292
737,2/17/22,111.2857143,2298905,5587177371
738,2/18/22,103.2857143,2309400,8666408061
739,2/19/22,97.14285714,1853726,6396667103
740,2/20/22,93.57142857,1903392,8920656183
741,2/21/22,90,1854850,8697845525
742,2/22/22,88.14285714,2893524,9676364865
743,2/23/22,83.42857143,1950776,4851096395
744,2/24/22,81.42857143,2296513,5072413600
745,2/25/22,77.42857143,1602923,4371369215
746,2/26/22,74.71428571,1018178,4800323506
747,2/27/22,71.42857143,1510424,4182121680
748,2/28/22,67.42857143,1468796,6029776863
749,3/1/22,58.57142857,1154014,5188545654
750,3/2/22,55.57142857,1456245,5000702448
751,3/3/22,52.71428571,1508965,5483430945
752,3/4/22,50.85714286,1537696,5209018108
753,3/5/22,50.57142857,987068,4774250158
754,3/6/22,48.14285714,848937,1952612864
755,3/7/22,47.85714286,1565968,4426847972
756,3/8/22,47.85714286,1427427,5180478111
757,3/9/22,46.28571429,1041388,2574171059
758,3/10/22,42.85714286,953938,3294757954
759,3/11/22,40.71428571,1067384,2931594128
760,3/12/22,38.71428571,769826,1692625736
761,3/13/22,38,834447,1740375400
762,3/14/22,37.14285714,1414540,3930030092
763,3/15/22,35.28571429,1247808,2835986720
764,3/16/22,33.85714286,888593,2840583346
765,3/17/22,33.42857143,866419,1970398029
766,3/18/22,33,911470,1895255504
767,3/19/22,33.57142857,769681,3002912511
768,3/20/22,33.42857143,785819,2427188569
769,3/21/22,32.14285714,1110243,4029552657
770,3/22/22,33.14285714,1334965,2638690341
771,3/23/22,32.71428571,782322,1951136961
772,3/24/22,32.71428571,940405,2138172097
773,3/25/22,33.85714286,1208295,2368527298
774,3/26/22,32.85714286,792057,1446777658
775,3/27/22,32.42857143,711322,1716965656
776,3/28/22,30.57142857,900307,995155534
777,3/29/22,30.42857143,1055180,4649461783
778,3/30/22,31.14285714,965043,3006364888
779,3/31/22,30.85714286,775626,1903035416
780,4/1/22,28,397164,2436315469
781,4/2/22,26.71428571,465674,1640123747
782,4/3/22,25.28571429,445846,1115045748
783,4/4/22,24,454860,1426146881
784,4/5/22,21,495845,1523660995
785,4/6/22,18.28571429,278397,1522895679
786,4/7/22,16.42857143,468435,1584798540
787,4/8/22,16.28571429,428786,1341573495
788,4/9/22,16.71428571,473219,1403161322
789,4/10/22,16.14285714,325399,844884464
790,4/11/22,16,495288,1837555053
791,4/12/22,15.28571429,333865,860357062
792,4/13/22,15,314858,1020448657
793,4/14/22,16,619206,1362757853
794,4/15/22,18.28571429,756562,3105895787
795,4/16/22,17,284809,515200434
796,4/17/22,18.71428571,501662,1513124071
797,4/18/22,19.14285714,606806,1319588189
798,4/19/22,20.85714286,658658,2063743574
799,4/20/22,22.14285714,606654,1836869734
800,4/21/22,21.71428571,532544,1285401175
801,4/22/22,20.85714286,819384,2208332677
802,4/23/22,24.14285714,743363,2923920749
803,4/24/22,25.28571429,722560,2718894113
804,4/25/22,26.42857143,646514,2266693793
805,4/26/22,27.71428571,953199,3043540002
806,4/27/22,28.57142857,675715,2043597691
807,4/28/22,28.71428571,532007,1205298634
808,4/29/22,28.14285714,602939,2694230315
809,4/30/22,26,525919,1019161530
810,5/1/22,25.14285714,674059,2976023062
811,5/2/22,25.71428571,659055,3257693902
812,5/3/22,24.14285714,479726,1937382914
813,5/4/22,25.42857143,809596,3404570623
814,5/5/22,27.28571429,905286,3755097865
815,5/6/22,27.57142857,643494,2154089880
816,5/7/22,28.85714286,507991,2349325142
817,5/8/22,28.14285714,521069,1459446627
818,5/9/22,28.42857143,1025039,3188631175
819,5/10/22,30.28571429,811399,3734602112
820,5/11/22,31,791715,3018806816
821,5/12/22,32,882170,4019492450
822,5/13/22,31.71428571,583820,1362862372
823,5/14/22,32.28571429,605920,3070445203
824,5/15/22,33.71428571,623388,1962931896
825,5/16/22,34.42857143,913180,4944323739
826,5/17/22,33,665856,1822740128
827,5/18/22,31.71428571,877578,2237273775
828,5/19/22,31,811366,3104548196
829,5/20/22,34.71428571,1152610,3027806214
830,5/21/22,35.42857143,643721,3909947687
831,5/22/22,34.71428571,626559,2903313926
832,5/23/22,34,873440,2986918175
833,5/24/22,35.42857143,899878,2849727989
834,5/25/22,35.42857143,931035,2236515078
835,5/26/22,34.42857143,686652,4109836986
836,5/27/22,31.57142857,658541,1535079394
837,5/28/22,31.71428571,854166,2211157887
838,5/29/22,30.71428571,451031,1788349765
839,5/30/22,30.71428571,712883,3230504265
840,5/31/22,28.14285714,402740,1683853441
841,6/1/22,27.28571429,600633,2346735775
842,6/2/22,25.42857143,392672,2214682038
843,6/3/22,23.42857143,318692,1493885019
844,6/4/22,18.85714286,43027,286274621
845,6/5/22,17,153009,702653643
846,6/6/22,13,187871,1009815746
847,6/7/22,11.71428571,262478,879000363
848,6/8/22,8.857142857,189200,339277235
849,6/9/22,7.428571429,145174,485809001
850,6/10/22,5.857142857,100057,1085510948
851,6/11/22,5.714285714,37050,643784181
852,6/12/22,5.571428571,62804,915059238
853,6/13/22,5.142857143,155933,29466825
854,6/14/22,3.857142857,34063,66085897
