vaccine_time,vaccine_amount,A1-R1,A1-R2,A2-R1,A2-R2,A3-R1,A3-R2,A4-R1,A4-R2,A5-R1,A5-R2
8/24/22,0.000322,0,0,439.632,65.3139,699.3306,0,248.2578,0,0,0
8/25/22,0.000322,0,0,439.632,65.3139,699.3306,0,248.2578,0,0,0
8/26/22,0.001032,0,0,1726.923,256.5405,1957.1798,0,678.0872,0,0,0
8/27/22,0.001032,0,0,1726.923,256.5405,1957.1798,0,678.0872,0,0,0
8/28/22,0.000303,0,0,442.04,65.6766,632.7124,0,225.6478,0,0,0
8/29/22,0.000303,0,0,442.04,65.6766,632.7124,0,225.6478,0,0,0
8/30/22,0.000303,0,0,442.04,65.6766,632.7124,0,225.6478,0,0,0
8/31/22,0.000462,0,0,892.809,132.6366,809.562,0,235.144,0,0,0
8/31/22,0.000462,0,0,892.809,132.6366,809.562,0,235.144,0,0,0
9/1/22,0.000764,0,0,1135.673,168.7113,1552.7412,0,561.792,0,0,0
9/2/22,0.000764,0,0,1135.673,168.7113,1552.7412,0,561.792,0,0,0
9/3/22,0.000764,0,0,1135.673,168.7113,1552.7412,0,561.792,0,0,0
9/4/22,0.000764,0,0,1135.673,168.7113,1552.7412,0,561.792,0,0,0
9/5/22,0.000294,0,0,457.477,67.9644,572.3644,0,224.4508,0,0,0
9/6/22,0.000376,0,0,533.3935,79.236,773.4816,0,268.6068,0,0,0
9/7/22,0.000865,0,0,1155.3455,171.6408,2026.7726,0,555.6208,0,0,0
9/8/22,0.001069,0,0,1673.6675,248.6448,2170.1098,0,756.7966,0,0,0
9/9/22,0.000319,0,0,432.7305,64.2816,668.3862,0,269.0058,0,0,0
9/10/22,0.000319,0,0,432.7305,64.2816,668.3862,0,269.0058,0,0,0
9/11/22,0.000319,0,0,432.7305,64.2816,668.3862,0,269.0058,0,0,0
9/12/22,0.000319,0,0,432.7305,64.2816,668.3862,0,269.0058,0,0,0
9/13/22,0.000337,0,0,437.6325,65.007,702.455,0,314.678,0,0,0
9/14/22,0.000268,0,0,381.625,56.6928,559.2676,0,212.8266,0,0,0
9/15/22,0.000268,0,0,381.625,56.6928,559.2676,0,212.8266,0,0,0
9/16/22,0.000268,0,0,381.625,56.6928,559.2676,0,212.8266,0,0,0
