,date,hospitalized,SMA7,SMA_ratio7,SMA8,SMA_ratio8,SMA9,SMA_ratio9,SMA10,SMA_ratio10,SMA11,SMA_ratio11,SMA12,SMA_ratio12,SMA13,SMA_ratio13,SMA14,SMA_ratio14
45,2020-07-28,113.0,804.0,0.5392354124748491,918.0,0.6156941649899397,1034.0,0.6934942991281019,1148.0,0.7699530516431925,1260.0,0.8450704225352113,1370.0,0.9188464118041583,1479.0,0.9919517102615694,1584.0,1.062374245472837
46,2020-07-29,114.0,802.0,0.5523415977961432,918.0,0.6322314049586777,1032.0,0.7107438016528925,1148.0,0.790633608815427,1262.0,0.8691460055096418,1374.0,0.9462809917355371,1484.0,1.022038567493113,1593.0,1.0971074380165289
47,2020-07-30,115.0,802.0,0.5858290723155588,917.0,0.6698319941563184,1033.0,0.7545653761869978,1147.0,0.8378378378378378,1263.0,0.9225712198685172,1377.0,1.0058436815193572,1489.0,1.087655222790358,1599.0,1.1680058436815193
48,2020-07-31,120.0,806.0,0.5983667409057164,922.0,0.6844840386043058,1037.0,0.7698589458054937,1153.0,0.8559762435040832,1267.0,0.9406087602078693,1383.0,1.0267260579064588,1497.0,1.111358574610245,1609.0,1.194506310319228
49,2020-08-01,121.0,810.0,0.5756929637526652,927.0,0.6588486140724946,1043.0,0.7412935323383084,1158.0,0.8230277185501066,1274.0,0.9054726368159204,1388.0,0.9864960909737029,1504.0,1.0689410092395166,1618.0,1.1499644633972992
50,2020-08-02,124.0,820.0,0.5782792665726375,934.0,0.6586741889985895,1051.0,0.7411847672778561,1167.0,0.8229901269393513,1282.0,0.9040902679830748,1398.0,0.9858956276445698,1512.0,1.0662905500705218,1628.0,1.148095909732017
51,2020-08-03,127.0,834.0,0.5574866310160428,947.0,0.6330213903743316,1061.0,0.7092245989304813,1178.0,0.7874331550802139,1294.0,0.8649732620320856,1409.0,0.9418449197860963,1525.0,1.0193850267379678,1639.0,1.0955882352941178
52,2020-08-04,128.0,849.0,0.5470360824742269,962.0,0.6198453608247423,1075.0,0.6926546391752577,1189.0,0.7661082474226805,1306.0,0.8414948453608248,1422.0,0.9162371134020618,1537.0,0.9903350515463918,1653.0,1.0650773195876289
53,2020-08-05,126.0,861.0,0.5675675675675675,975.0,0.6427158866183257,1088.0,0.7172050098879367,1201.0,0.7916941331575478,1315.0,0.8668424522083059,1432.0,0.9439683586025049,1548.0,1.020435069215557,1663.0,1.096242584047462
54,2020-08-06,127.0,873.0,0.5874831763122477,988.0,0.6648721399730821,1102.0,0.7415881561238223,1215.0,0.8176312247644684,1328.0,0.8936742934051144,1442.0,0.9703903095558546,1559.0,1.0491251682368776,1675.0,1.1271870794078063
55,2020-08-07,126.0,879.0,0.5715214564369311,999.0,0.6495448634590377,1114.0,0.7243172951885566,1228.0,0.7984395318595578,1341.0,0.8719115734720416,1454.0,0.9453836150845254,1568.0,1.0195058517555267,1685.0,1.0955786736020807
56,2020-08-08,125.0,883.0,0.5934139784946236,1004.0,0.6747311827956989,1124.0,0.7553763440860215,1239.0,0.8326612903225806,1353.0,0.9092741935483871,1466.0,0.9852150537634409,1579.0,1.0611559139784945,1693.0,1.137768817204301
57,2020-08-09,129.0,888.0,0.599594868332208,1012.0,0.6833220796758946,1133.0,0.7650236326806212,1253.0,0.8460499662390277,1368.0,0.9237002025658338,1482.0,1.00067521944632,1595.0,1.0769750168804861,1708.0,1.1532748143146523
58,2020-08-10,129.0,890.0,0.6100068540095956,1017.0,0.6970527758738863,1141.0,0.7820424948594928,1262.0,0.8649760109664153,1382.0,0.9472241261137766,1497.0,1.026045236463331,1611.0,1.1041809458533243,1724.0,1.181631254283756
59,2020-08-11,129.0,891.0,0.5842622950819673,1019.0,0.6681967213114755,1146.0,0.7514754098360655,1270.0,0.8327868852459016,1391.0,0.9121311475409836,1511.0,0.9908196721311475,1626.0,1.0662295081967212,1740.0,1.140983606557377
60,2020-08-12,128.0,893.0,0.5485257985257985,1019.0,0.6259213759213759,1147.0,0.7045454545454546,1274.0,0.7825552825552825,1398.0,0.8587223587223587,1519.0,0.933046683046683,1639.0,1.0067567567567568,1754.0,1.0773955773955775
61,2020-08-13,129.0,895.0,0.5552109181141439,1022.0,0.6339950372208437,1148.0,0.7121588089330024,1276.0,0.7915632754342432,1403.0,0.8703473945409429,1527.0,0.9472704714640199,1648.0,1.022332506203474,1768.0,1.096774193548387
62,2020-08-14,125.0,894.0,0.5812743823146944,1020.0,0.6631989596879063,1147.0,0.7457737321196359,1273.0,0.8276983094928478,1401.0,0.9109232769830949,1528.0,0.9934980494148244,1652.0,1.0741222366710013,1773.0,1.1527958387516255
63,2020-08-15,128.0,897.0,0.5673624288425048,1022.0,0.6464263124604681,1148.0,0.726122707147375,1275.0,0.8064516129032258,1401.0,0.8861480075901328,1529.0,0.9671094244149273,1656.0,1.047438330170778,1780.0,1.1258697027197977
64,2020-08-16,127.0,895.0,0.5796632124352331,1024.0,0.6632124352331606,1149.0,0.7441709844559585,1275.0,0.8257772020725389,1402.0,0.9080310880829016,1528.0,0.9896373056994818,1656.0,1.072538860103627,1783.0,1.1547927461139897
65,2020-08-17,129.0,895.0,0.5927152317880795,1024.0,0.6781456953642384,1153.0,0.7635761589403973,1278.0,0.8463576158940397,1404.0,0.9298013245033112,1531.0,1.013907284768212,1657.0,1.0973509933774834,1785.0,1.1821192052980132
66,2020-08-18,132.0,898.0,0.5911784068466096,1027.0,0.6761026991441738,1156.0,0.761026991441738,1285.0,0.8459512837393022,1410.0,0.9282422646477946,1536.0,1.011191573403555,1663.0,1.0947992100065833,1789.0,1.1777485187623435
67,2020-08-19,132.0,902.0,0.5938117182356814,1030.0,0.6780776826859776,1159.0,0.7630019749835418,1288.0,0.847926267281106,1417.0,0.9328505595786701,1542.0,1.0151415404871627,1668.0,1.0980908492429229,1795.0,1.1816984858459514
68,2020-08-20,132.0,905.0,0.5930537352555701,1034.0,0.6775884665792923,1162.0,0.7614678899082569,1291.0,0.846002621231979,1420.0,0.9305373525557011,1549.0,1.0150720838794234,1674.0,1.0969855832241153,1800.0,1.1795543905635648
69,2020-08-21,133.0,913.0,0.6135752688172043,1038.0,0.6975806451612904,1167.0,0.7842741935483871,1295.0,0.8702956989247311,1424.0,0.956989247311828,1553.0,1.0436827956989247,1682.0,1.1303763440860215,1807.0,1.2143817204301075
70,2020-08-22,134.0,919.0,0.6342305037957212,1047.0,0.722567287784679,1172.0,0.8088336783988958,1301.0,0.8978605935127675,1429.0,0.9861973775017253,1558.0,1.075224292615597,1687.0,1.1642512077294687,1816.0,1.2532781228433403
71,2020-08-23,135.0,927.0,0.606278613472858,1054.0,0.6893394375408763,1182.0,0.7730542838456508,1307.0,0.854807063440157,1436.0,0.9391759319816874,1564.0,1.0228907782864618,1693.0,1.107259646827992,1822.0,1.1916285153695225
72,2020-08-24,134.0,932.0,0.6016785022595222,1061.0,0.6849580374435119,1188.0,0.7669464170432537,1316.0,0.8495803744351195,1441.0,0.9302775984506133,1570.0,1.013557133634603,1698.0,1.0961910910264687,1827.0,1.1794706262104584
73,2020-08-25,135.0,935.0,0.5944055944055944,1067.0,0.6783216783216783,1196.0,0.7603305785123967,1323.0,0.8410680228862047,1451.0,0.9224411951684679,1576.0,1.0019071837253655,1705.0,1.083916083916084,1833.0,1.165289256198347
74,2020-08-26,139.0,942.0,0.5775597792765175,1074.0,0.6584917228694053,1206.0,0.7394236664622931,1335.0,0.818516247700797,1462.0,0.8963825873697119,1590.0,0.9748620478234212,1715.0,1.0515021459227467,1844.0,1.1305947271612509
75,2020-08-27,141.0,951.0,0.6151358344113842,1083.0,0.7005174644243208,1215.0,0.7858990944372575,1347.0,0.871280724450194,1476.0,0.9547218628719275,1603.0,1.036869340232859,1731.0,1.1196636481241915,1856.0,1.2005174644243208
76,2020-08-28,141.0,959.0,0.6135636596289188,1092.0,0.6986564299424184,1224.0,0.783109404990403,1356.0,0.8675623800383877,1488.0,0.9520153550863724,1617.0,1.034548944337812,1744.0,1.1158029430582215,1872.0,1.1976967370441458
77,2020-08-29,141.0,966.0,0.65625,1100.0,0.7472826086956522,1233.0,0.8376358695652174,1365.0,0.9273097826086957,1497.0,1.0169836956521738,1629.0,1.106657608695652,1758.0,1.1942934782608696,1885.0,1.280570652173913
78,2020-08-30,141.0,972.0,0.6514745308310992,1107.0,0.7419571045576407,1241.0,0.8317694369973191,1374.0,0.920911528150134,1506.0,1.0093833780160857,1638.0,1.0978552278820375,1770.0,1.1863270777479893,1899.0,1.272788203753351
79,2020-08-31,145.0,983.0,0.6497025776602776,1117.0,0.7382683410442828,1252.0,0.8274950429610046,1386.0,0.9160608063450099,1519.0,1.0039656311962988,1651.0,1.091209517514871,1783.0,1.1784534038334435,1915.0,1.2656972901520158
80,2020-09-01,138.0,986.0,0.6177944862155389,1121.0,0.7023809523809523,1255.0,0.7863408521303258,1390.0,0.8709273182957393,1524.0,0.9548872180451128,1657.0,1.0382205513784462,1789.0,1.1209273182957393,1921.0,1.2036340852130325
81,2020-09-02,138.0,985.0,0.6080246913580247,1124.0,0.6938271604938272,1259.0,0.7771604938271605,1393.0,0.8598765432098765,1528.0,0.9432098765432099,1662.0,1.025925925925926,1795.0,1.1080246913580247,1927.0,1.1895061728395062
82,2020-09-03,133.0,977.0,0.6027143738433066,1118.0,0.6896977174583591,1257.0,0.7754472547809994,1392.0,0.8587291795188156,1526.0,0.9413942011104257,1661.0,1.0246761258482417,1795.0,1.107341147439852,1928.0,1.189389265885256
83,2020-09-04,133.0,969.0,0.6251612903225806,1110.0,0.7161290322580646,1251.0,0.8070967741935484,1390.0,0.896774193548387,1525.0,0.9838709677419355,1659.0,1.0703225806451613,1794.0,1.1574193548387097,1928.0,1.2438709677419355
84,2020-09-05,132.0,960.0,0.6382978723404256,1101.0,0.7320478723404256,1242.0,0.8257978723404256,1383.0,0.9195478723404256,1522.0,1.011968085106383,1657.0,1.1017287234042554,1791.0,1.1908244680851063,1926.0,1.2805851063829787
85,2020-09-06,126.0,945.0,0.6367924528301887,1086.0,0.7318059299191375,1227.0,0.8268194070080862,1368.0,0.921832884097035,1509.0,1.016846361185984,1648.0,1.110512129380054,1783.0,1.2014824797843666,1917.0,1.29177897574124
86,2020-09-07,124.0,924.0,0.6143617021276596,1069.0,0.7107712765957447,1210.0,0.8045212765957447,1351.0,0.8982712765957447,1492.0,0.9920212765957447,1633.0,1.0857712765957446,1772.0,1.178191489361702,1907.0,1.2679521276595744
87,2020-09-08,126.0,912.0,0.5772151898734177,1050.0,0.6645569620253164,1195.0,0.7563291139240507,1336.0,0.8455696202531645,1477.0,0.9348101265822785,1618.0,1.0240506329113923,1759.0,1.1132911392405063,1898.0,1.20126582278481
88,2020-09-09,121.0,895.0,0.5562461155997513,1033.0,0.642013673088875,1171.0,0.7277812305779987,1316.0,0.8178993163455562,1457.0,0.9055313859540087,1598.0,0.9931634555624611,1739.0,1.0807955251709136,1880.0,1.168427594779366
89,2020-09-10,117.0,879.0,0.5429277331686226,1012.0,0.625077208153181,1150.0,0.7103150092649784,1288.0,0.7955528103767758,1433.0,0.8851142680667079,1574.0,0.9722050648548487,1715.0,1.0592958616429895,1856.0,1.1463866584311304
90,2020-09-11,114.0,860.0,0.5699138502319416,993.0,0.658051689860835,1126.0,0.7461895294897283,1264.0,0.8376408217362492,1402.0,0.92909211398277,1547.0,1.0251822398939696,1688.0,1.118621603711067,1829.0,1.2120609675281644
91,2020-09-12,115.0,843.0,0.5928270042194093,975.0,0.6856540084388185,1108.0,0.7791842475386779,1241.0,0.8727144866385372,1379.0,0.969760900140647,1517.0,1.0668073136427567,1662.0,1.1687763713080168,1803.0,1.2679324894514767
92,2020-09-13,114.0,831.0,0.5807127882599581,957.0,0.6687631027253669,1089.0,0.7610062893081762,1222.0,0.8539482879105521,1355.0,0.9468902865129281,1493.0,1.0433263452131376,1631.0,1.1397624039133474,1776.0,1.2410901467505242
93,2020-09-14,112.0,819.0,0.5170454545454546,943.0,0.5953282828282829,1069.0,0.6748737373737373,1201.0,0.7582070707070707,1334.0,0.8421717171717171,1467.0,0.9261363636363636,1605.0,1.0132575757575757,1743.0,1.1003787878787878
94,2020-09-15,108.0,801.0,0.5118210862619809,927.0,0.592332268370607,1051.0,0.6715654952076677,1177.0,0.7520766773162939,1309.0,0.8364217252396167,1442.0,0.921405750798722,1575.0,1.0063897763578276,1713.0,1.0945686900958467
95,2020-09-16,109.0,789.0,0.506418485237484,910.0,0.5840821566110398,1036.0,0.6649550706033376,1160.0,0.7445442875481386,1286.0,0.8254172015404364,1418.0,0.9101412066752247,1551.0,0.9955070603337612,1684.0,1.080872913992298
96,2020-09-17,113.0,785.0,0.5300472653612424,902.0,0.6090479405806887,1023.0,0.6907494935854153,1149.0,0.7758271438217421,1273.0,0.8595543551654288,1399.0,0.9446320054017556,1531.0,1.0337609723160026,1664.0,1.1235651586765698
97,2020-09-18,107.0,778.0,0.5296119809394145,892.0,0.607215793056501,1009.0,0.686861810755616,1130.0,0.7692307692307693,1256.0,0.85500340367597,1380.0,0.9394145677331518,1506.0,1.0251872021783526,1638.0,1.1150442477876106
98,2020-09-19,103.0,766.0,0.5405786873676782,881.0,0.6217360621030346,995.0,0.7021877205363444,1112.0,0.784756527875794,1233.0,0.8701482004234298,1359.0,0.9590684544812985,1483.0,1.046577275935074,1609.0,1.1354975299929428
99,2020-09-20,101.0,753.0,0.5243732590529248,867.0,0.6037604456824512,982.0,0.6838440111420613,1096.0,0.7632311977715878,1213.0,0.8447075208913649,1334.0,0.9289693593314763,1460.0,1.0167130919220055,1584.0,1.1030640668523677
100,2020-09-21,101.0,742.0,0.5099656357388316,854.0,0.5869415807560138,968.0,0.6652920962199312,1083.0,0.7443298969072165,1197.0,0.822680412371134,1314.0,0.9030927835051547,1435.0,0.9862542955326461,1561.0,1.072852233676976
101,2020-09-22,102.0,736.0,0.4708893154190659,844.0,0.5399872040946897,956.0,0.6116442738323736,1070.0,0.6845809341010877,1185.0,0.7581573896353166,1299.0,0.8310940499040307,1416.0,0.9059500959692899,1537.0,0.9833653230966091
102,2020-09-23,104.0,731.0,0.4267367192060712,840.0,0.4903677758318739,948.0,0.553415061295972,1060.0,0.6187974314068885,1174.0,0.6853473438412142,1289.0,0.7524810274372447,1403.0,0.8190309398715704,1520.0,0.8873321657910099
103,2020-09-24,103.0,721.0,0.44043982895540623,834.0,0.5094685400122174,943.0,0.5760537568723274,1051.0,0.6420281001832621,1163.0,0.710445937690898,1277.0,0.7800855222968845,1392.0,0.8503359804520464,1506.0,0.919975565058033
104,2020-09-25,104.0,718.0,0.4495929868503444,825.0,0.5165936130244208,938.0,0.5873512836568566,1047.0,0.6556042579837195,1155.0,0.7232310582341891,1267.0,0.7933625547902317,1381.0,0.8647463994990607,1496.0,0.936756418284283
105,2020-09-26,110.0,725.0,0.4878869448183042,828.0,0.5572005383580081,935.0,0.6292059219380888,1048.0,0.7052489905787349,1157.0,0.778600269179004,1265.0,0.851278600269179,1377.0,0.9266487213997309,1491.0,1.003364737550471
106,2020-09-27,115.0,739.0,0.4956405097250168,840.0,0.5633802816901409,943.0,0.6324614352783366,1050.0,0.704225352112676,1163.0,0.7800134138162307,1272.0,0.8531187122736419,1380.0,0.9255533199195171,1492.0,1.000670690811536
107,2020-09-28,116.0,754.0,0.49120521172638437,855.0,0.5570032573289903,956.0,0.6228013029315961,1059.0,0.6899022801302932,1166.0,0.7596091205211727,1279.0,0.8332247557003257,1388.0,0.9042345276872964,1496.0,0.9745928338762215
108,2020-09-29,112.0,764.0,0.4681372549019608,866.0,0.5306372549019608,967.0,0.5925245098039216,1068.0,0.6544117647058824,1171.0,0.7175245098039216,1278.0,0.7830882352941176,1391.0,0.852328431372549,1500.0,0.9191176470588235
109,2020-09-30,114.0,774.0,0.47339449541284406,878.0,0.5370030581039755,980.0,0.599388379204893,1081.0,0.6611620795107034,1182.0,0.7229357798165138,1285.0,0.7859327217125383,1392.0,0.8513761467889909,1505.0,0.9204892966360856
110,2020-10-01,114.0,785.0,0.46781883194278906,888.0,0.5292014302741359,992.0,0.5911799761620977,1094.0,0.6519666269368296,1195.0,0.7121573301549463,1296.0,0.7723480333730631,1399.0,0.83373063170441,1506.0,0.8974970202622169
111,2020-10-02,109.0,790.0,0.5146579804560261,894.0,0.5824104234527687,997.0,0.6495114006514658,1101.0,0.7172638436482085,1203.0,0.78371335504886,1304.0,0.8495114006514658,1405.0,0.9153094462540716,1508.0,0.9824104234527687
112,2020-10-03,114.0,794.0,0.5220249835634451,904.0,0.5943458251150558,1008.0,0.6627218934911243,1111.0,0.7304404996712689,1215.0,0.7988165680473372,1317.0,0.8658777120315582,1418.0,0.9322813938198553,1519.0,0.9986850756081526
113,2020-10-04,116.0,795.0,0.4874310239117106,910.0,0.5579399141630901,1020.0,0.6253832004904967,1124.0,0.6891477621091355,1227.0,0.7522992029429798,1331.0,0.8160637645616187,1433.0,0.8786020846106684,1534.0,0.9405272838749233
114,2020-10-05,123.0,802.0,0.4793783622235505,918.0,0.548714883442917,1033.0,0.6174536760310819,1143.0,0.6832038254632397,1247.0,0.7453676031081888,1350.0,0.8069336521219367,1454.0,0.8690974297668859,1556.0,0.9300657501494322
115,2020-10-06,131.0,821.0,0.4889815366289458,933.0,0.5556879094699225,1049.0,0.6247766527695057,1164.0,0.6932698034544371,1274.0,0.7587849910661107,1378.0,0.820726622989875,1481.0,0.8820726622989875,1585.0,0.9440142942227516
116,2020-10-07,135.0,842.0,0.47977207977207975,956.0,0.5447293447293448,1068.0,0.6085470085470085,1184.0,0.6746438746438747,1299.0,0.7401709401709402,1409.0,0.8028490028490028,1513.0,0.8621082621082621,1616.0,0.9207977207977208
117,2020-10-08,141.0,869.0,0.4795805739514349,983.0,0.5424944812362031,1097.0,0.6054083885209713,1209.0,0.6672185430463576,1325.0,0.7312362030905077,1440.0,0.7947019867549668,1550.0,0.8554083885209713,1654.0,0.91280353200883
118,2020-10-09,148.0,908.0,0.5024903154399557,1017.0,0.5628112894299945,1131.0,0.6258992805755396,1245.0,0.6889872717210846,1357.0,0.7509684560044272,1473.0,0.8151632540121748,1588.0,0.8788046485888212,1698.0,0.9396790260099612
119,2020-10-10,148.0,942.0,0.5304054054054054,1056.0,0.5945945945945946,1165.0,0.6559684684684685,1279.0,0.7201576576576577,1393.0,0.7843468468468469,1505.0,0.8474099099099099,1621.0,0.9127252252252253,1736.0,0.9774774774774775
120,2020-10-11,157.0,983.0,0.5572562358276644,1099.0,0.623015873015873,1213.0,0.687641723356009,1322.0,0.7494331065759637,1436.0,0.8140589569160998,1550.0,0.8786848072562359,1662.0,0.9421768707482994,1778.0,1.007936507936508
121,2020-10-12,157.0,1017.0,0.5503246753246753,1140.0,0.6168831168831169,1256.0,0.6796536796536796,1370.0,0.7413419913419913,1479.0,0.8003246753246753,1593.0,0.862012987012987,1707.0,0.9237012987012987,1819.0,0.9843073593073594
122,2020-10-13,154.0,1040.0,0.5268490374873354,1171.0,0.5932117527862208,1294.0,0.6555217831813577,1410.0,0.7142857142857143,1524.0,0.7720364741641338,1633.0,0.8272543059777102,1747.0,0.8850050658561297,1861.0,0.9427558257345492
123,2020-10-14,157.0,1062.0,0.5496894409937888,1197.0,0.6195652173913043,1328.0,0.6873706004140787,1451.0,0.7510351966873706,1567.0,0.8110766045548654,1681.0,0.8700828157349897,1790.0,0.9265010351966874,1904.0,0.9855072463768116
124,2020-10-15,166.0,1087.0,0.5391865079365079,1228.0,0.6091269841269841,1363.0,0.6760912698412699,1494.0,0.7410714285714286,1617.0,0.8020833333333334,1733.0,0.8596230158730159,1847.0,0.9161706349206349,1956.0,0.9702380952380952
125,2020-10-16,167.0,1106.0,0.5335262904003859,1254.0,0.6049204052098408,1395.0,0.6729377713458755,1530.0,0.7380607814761215,1661.0,0.8012542209358418,1784.0,0.8605885190545104,1900.0,0.9165460684997588,2014.0,0.9715388326097444
126,2020-10-17,169.0,1127.0,0.5601391650099403,1275.0,0.6336978131212724,1423.0,0.7072564612326043,1564.0,0.7773359840954275,1699.0,0.8444333996023857,1830.0,0.9095427435387674,1953.0,0.9706759443339961,2069.0,1.0283300198807157
127,2020-10-18,176.0,1146.0,0.5467557251908397,1303.0,0.6216603053435115,1451.0,0.6922709923664122,1599.0,0.762881679389313,1740.0,0.8301526717557252,1875.0,0.8945610687022901,2006.0,0.9570610687022901,2129.0,1.0157442748091603
128,2020-10-19,175.0,1164.0,0.5148164528969482,1321.0,0.5842547545333923,1478.0,0.6536930561698363,1626.0,0.7191508182220256,1774.0,0.784608580274215,1915.0,0.8469703670942061,2050.0,0.9066784608580274,2181.0,0.9646174259177355
129,2020-10-20,189.0,1199.0,0.5128314798973481,1353.0,0.5786997433704021,1510.0,0.6458511548331908,1667.0,0.7130025662959795,1815.0,0.7763045337895638,1963.0,0.839606501283148,2104.0,0.8999144568006844,2239.0,0.957656116338751
130,2020-10-21,202.0,1244.0,0.5050751116524563,1401.0,0.5688185140073082,1555.0,0.6313438895655704,1712.0,0.6950872919204223,1869.0,0.758830694275274,2017.0,0.8189200162403573,2165.0,0.8790093382054405,2306.0,0.9362565976451482
131,2020-10-22,207.0,1285.0,0.5144115292233787,1451.0,0.5808646917534027,1608.0,0.6437149719775821,1762.0,0.7053642914331465,1919.0,0.7682145716573259,2076.0,0.8310648518815053,2224.0,0.8903122497998399,2372.0,0.9495596477181746
132,2020-10-23,208.0,1326.0,0.5068807339449541,1493.0,0.5707186544342507,1659.0,0.6341743119266054,1816.0,0.6941896024464832,1970.0,0.7530581039755352,2127.0,0.8130733944954128,2284.0,0.8730886850152905,2432.0,0.9296636085626911
133,2020-10-24,221.0,1378.0,0.5289827255278311,1547.0,0.5938579654510556,1714.0,0.6579654510556622,1880.0,0.7216890595009597,2037.0,0.781957773512476,2191.0,0.8410748560460652,2348.0,0.9013435700575816,2505.0,0.9616122840690979
134,2020-10-25,230.0,1432.0,0.5428354814253222,1608.0,0.6095526914329037,1777.0,0.6736163760424564,1944.0,0.7369219105382866,2110.0,0.7998483699772555,2267.0,0.859363153904473,2421.0,0.9177407126611069,2578.0,0.9772554965883244
135,2020-10-26,241.0,1498.0,0.5431472081218274,1673.0,0.6065989847715736,1849.0,0.6704133430021755,2018.0,0.7316896301667876,2185.0,0.7922407541696882,2351.0,0.8524292965917332,2508.0,0.9093546047860769,2662.0,0.9651921682378535
136,2020-10-27,250.0,1559.0,0.5449143656064314,1748.0,0.610975183502272,1923.0,0.6721426074799022,2099.0,0.7336595595945473,2268.0,0.7927298147500874,2435.0,0.8511010136315973,2601.0,0.9091226843760922,2758.0,0.9639986018874519
137,2020-10-28,264.0,1621.0,0.5349834983498349,1823.0,0.6016501650165017,2012.0,0.664026402640264,2187.0,0.7217821782178218,2363.0,0.7798679867986799,2532.0,0.8356435643564356,2699.0,0.8907590759075907,2865.0,0.9455445544554455
138,2020-10-29,275.0,1689.0,0.546248382923674,1896.0,0.6131953428201811,2098.0,0.6785252263906857,2287.0,0.7396507115135834,2462.0,0.796248382923674,2638.0,0.8531694695989651,2807.0,0.9078266494178525,2974.0,0.961836998706339
139,2020-10-30,280.0,1761.0,0.5455390334572491,1969.0,0.6099752168525403,2176.0,0.6741016109045849,2378.0,0.7366790582403965,2567.0,0.7952292441140025,2742.0,0.8494423791821561,2918.0,0.9039653035935564,3087.0,0.9563197026022305
140,2020-10-31,297.0,1837.0,0.5576806314511232,2058.0,0.6247723132969034,2266.0,0.6879174256223437,2473.0,0.7507589556769885,2675.0,0.8120825743776563,2864.0,0.8694596235579842,3039.0,0.9225865209471766,3215.0,0.9760170006071646
141,2020-11-01,309.0,1916.0,0.5683773361020469,2146.0,0.6366063482646099,2367.0,0.7021655295164639,2575.0,0.7638682883417384,2782.0,0.8252743992880451,2984.0,0.8851972708395135,3173.0,0.9412637199644023,3348.0,0.9931770987837437
142,2020-11-02,334.0,2009.0,0.5589872008903728,2250.0,0.6260434056761269,2480.0,0.6900389538119087,2701.0,0.7515303283249861,2909.0,0.8094045631608235,3116.0,0.8670005564830273,3318.0,0.9232053422370617,3507.0,0.9757929883138564
143,2020-11-03,348.0,2107.0,0.5602233448550917,2357.0,0.6266950279181069,2598.0,0.6907737303908535,2828.0,0.7519276788088275,3049.0,0.8106886466365328,3257.0,0.8659930869449615,3464.0,0.921031640521138,3666.0,0.9747407604360543
144,2020-11-04,353.0,2196.0,0.5643793369313801,2460.0,0.6322282189668466,2710.0,0.696479054227705,2951.0,0.7584168594191725,3181.0,0.8175276278591622,3402.0,0.874325366229761,3610.0,0.9277820611667952,3817.0,0.9809817527627859
145,2020-11-05,379.0,2300.0,0.5623471882640587,2575.0,0.6295843520782396,2839.0,0.6941320293398533,3089.0,0.7552567237163814,3330.0,0.8141809290953546,3560.0,0.8704156479217604,3781.0,0.9244498777506113,3989.0,0.9753056234718827
146,2020-11-06,400.0,2420.0,0.5694117647058824,2700.0,0.6352941176470588,2975.0,0.7,3239.0,0.7621176470588236,3489.0,0.8209411764705883,3730.0,0.8776470588235294,3960.0,0.9317647058823529,4181.0,0.983764705882353
147,2020-11-07,419.0,2542.0,0.5907506390890077,2839.0,0.6597722519172671,3119.0,0.7248431326981176,3394.0,0.7887520334650244,3658.0,0.850104578201255,3908.0,0.9082035788984429,4149.0,0.9642110155705322,4379.0,1.0176620962119451
148,2020-11-08,438.0,2671.0,0.6058063052846451,2980.0,0.6758902245407121,3277.0,0.743252438194602,3557.0,0.8067589022454071,3832.0,0.8691313222953051,4096.0,0.9290088455432071,4346.0,0.9857110455885688,4587.0,1.0403719664322977
149,2020-11-09,459.0,2796.0,0.5896246309574019,3130.0,0.6600590468156896,3439.0,0.725221425558836,3736.0,0.7878532264867145,4016.0,0.8469000421762969,4291.0,0.9048924504428512,4555.0,0.9605651623787431,4805.0,1.013285533530156
150,2020-11-10,467.0,2915.0,0.5781435938119793,3263.0,0.647163823879413,3597.0,0.7134073780245934,3906.0,0.7746925823086077,4203.0,0.8335977786592622,4483.0,0.8891312971043237,4758.0,0.9436731455771519,5022.0,0.996033320111067
151,2020-11-11,491.0,3053.0,0.5806390262457208,3406.0,0.6477748193229365,3754.0,0.7139596804868772,4088.0,0.7774819322936478,4397.0,0.8362495245340433,4694.0,0.892734880182579,4974.0,0.9459870673259795,5249.0,0.998288322556105
152,2020-11-12,492.0,3166.0,0.5904513241327862,3545.0,0.6611339052592317,3898.0,0.7269675494218575,4246.0,0.7918687057068258,4580.0,0.8541588959343529,4889.0,0.9117866467735919,5186.0,0.9671764267064528,5466.0,1.019395747855278
153,2020-11-13,487.0,3253.0,0.6007386888273315,3653.0,0.6746075715604801,4032.0,0.7445983379501385,4385.0,0.8097876269621422,4733.0,0.8740535549399815,5067.0,0.9357340720221606,5376.0,0.992797783933518,5673.0,1.047645429362881
154,2020-11-14,502.0,3336.0,0.6094263792473511,3755.0,0.6859700401899891,4155.0,0.7590427475337961,4534.0,0.8282791377420533,4887.0,0.8927658019729631,5235.0,0.9563390573620753,5569.0,1.0173547679941541,5878.0,1.0738034344172451
155,2020-11-15,518.0,3416.0,0.6120766887654542,3854.0,0.6905572478050529,4273.0,0.7656333990324314,4673.0,0.83730514244759,5052.0,0.9052141193334527,5405.0,0.9684644328973302,5753.0,1.0308188496685182,6087.0,1.0906647554201756
156,2020-11-16,532.0,3489.0,0.5926617971802276,3948.0,0.6706302021403091,4386.0,0.7450314251741125,4805.0,0.816205197893664,5205.0,0.8841515202989638,5584.0,0.9485306607779854,5937.0,1.0084932903006625,6285.0,1.0676065907932732
157,2020-11-17,536.0,3558.0,0.5976818410885268,4025.0,0.6761296825130186,4484.0,0.7532336636989753,4922.0,0.8268100117587771,5341.0,0.8971946917520578,5741.0,0.9643877036788174,6120.0,1.028053082479422,6473.0,1.0873509155047876
